ReadingId,Timestamp,SensorId,SensorType,Value,Unit,Status
RD-20260206-003300,2026-02-06T14:23:30+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-003727,2026-02-06T14:23:30+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.5,dBm,NORMAL
RD-20260206-004154,2026-02-06T14:23:30+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-004581,2026-02-06T14:23:30+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-005008,2026-02-06T14:23:30+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.7,°C,NORMAL
RD-20260206-005435,2026-02-06T14:23:30+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.0,°C,NORMAL
RD-20260206-005862,2026-02-06T14:23:30+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.7,°C,NORMAL
RD-20260206-006289,2026-02-06T14:23:30+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,42.7,%,NORMAL
RD-20260206-006716,2026-02-06T14:23:30+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,37.0,%,NORMAL
RD-20260206-007143,2026-02-06T14:23:30+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.93,g,NORMAL
RD-20260206-007570,2026-02-06T14:23:30+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260206-000312,2026-02-06T14:23:40+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-000739,2026-02-06T14:23:40+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.7,dBm,NORMAL
RD-20260206-001166,2026-02-06T14:23:40+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.0,dBm,NORMAL
RD-20260206-001593,2026-02-06T14:23:40+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002020,2026-02-06T14:23:40+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002447,2026-02-06T14:23:40+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-002874,2026-02-06T14:23:40+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-9.9,dBm,NORMAL
RD-20260206-003301,2026-02-06T14:23:40+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.4,dBm,NORMAL
RD-20260206-003728,2026-02-06T14:23:40+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-004155,2026-02-06T14:23:40+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-004582,2026-02-06T14:23:40+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-005009,2026-02-06T14:23:40+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.5,°C,NORMAL
RD-20260206-005436,2026-02-06T14:23:40+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.3,°C,NORMAL
RD-20260206-005863,2026-02-06T14:23:40+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.6,°C,NORMAL
RD-20260206-006290,2026-02-06T14:23:40+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,46.9,%,NORMAL
RD-20260206-006717,2026-02-06T14:23:40+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,38.0,%,NORMAL
RD-20260206-007144,2026-02-06T14:23:40+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.96,g,NORMAL
RD-20260206-007571,2026-02-06T14:23:40+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.11,g,NORMAL
RD-20260206-000313,2026-02-06T14:23:50+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-000740,2026-02-06T14:23:50+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.5,dBm,NORMAL
RD-20260206-001167,2026-02-06T14:23:50+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.1,dBm,NORMAL
RD-20260206-001594,2026-02-06T14:23:50+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002021,2026-02-06T14:23:50+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002448,2026-02-06T14:23:50+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.6,dBm,NORMAL
RD-20260206-002875,2026-02-06T14:23:50+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-003302,2026-02-06T14:23:50+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-003729,2026-02-06T14:23:50+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-004156,2026-02-06T14:23:50+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-004583,2026-02-06T14:23:50+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.4,dBm,NORMAL
RD-20260206-005010,2026-02-06T14:23:50+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.1,°C,NORMAL
RD-20260206-005437,2026-02-06T14:23:50+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.0,°C,NORMAL
RD-20260206-005864,2026-02-06T14:23:50+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.1,°C,NORMAL
RD-20260206-006291,2026-02-06T14:23:50+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,46.8,%,NORMAL
RD-20260206-006718,2026-02-06T14:23:50+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,39.2,%,NORMAL
RD-20260206-007145,2026-02-06T14:23:50+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.92,g,NORMAL
RD-20260206-007572,2026-02-06T14:23:50+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.10,g,NORMAL
RD-20260206-000314,2026-02-06T14:24:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-000741,2026-02-06T14:24:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.8,dBm,NORMAL
RD-20260206-001168,2026-02-06T14:24:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.7,dBm,NORMAL
RD-20260206-001595,2026-02-06T14:24:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002022,2026-02-06T14:24:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002449,2026-02-06T14:24:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260206-002876,2026-02-06T14:24:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-003303,2026-02-06T14:24:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-003730,2026-02-06T14:24:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-004157,2026-02-06T14:24:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-004584,2026-02-06T14:24:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-005011,2026-02-06T14:24:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.9,°C,NORMAL
RD-20260206-005438,2026-02-06T14:24:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.0,°C,NORMAL
RD-20260206-005865,2026-02-06T14:24:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.0,°C,NORMAL
RD-20260206-006292,2026-02-06T14:24:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,45.2,%,NORMAL
RD-20260206-006719,2026-02-06T14:24:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,36.5,%,NORMAL
RD-20260206-007146,2026-02-06T14:24:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.98,g,NORMAL
RD-20260206-007573,2026-02-06T14:24:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.09,g,NORMAL
RD-20260206-000315,2026-02-06T14:24:10+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-000742,2026-02-06T14:24:10+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.9,dBm,NORMAL
RD-20260206-001169,2026-02-06T14:24:10+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.7,dBm,NORMAL
RD-20260206-001596,2026-02-06T14:24:10+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002023,2026-02-06T14:24:10+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002450,2026-02-06T14:24:10+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.7,dBm,NORMAL
RD-20260206-002877,2026-02-06T14:24:10+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-003304,2026-02-06T14:24:10+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-003731,2026-02-06T14:24:10+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.4,dBm,NORMAL
RD-20260206-004158,2026-02-06T14:24:10+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-004585,2026-02-06T14:24:10+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-005012,2026-02-06T14:24:10+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.2,°C,NORMAL
RD-20260206-005439,2026-02-06T14:24:10+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.9,°C,NORMAL
RD-20260206-005866,2026-02-06T14:24:10+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.1,°C,NORMAL
RD-20260206-006293,2026-02-06T14:24:10+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,44.3,%,NORMAL
RD-20260206-006720,2026-02-06T14:24:10+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,38.0,%,NORMAL
RD-20260206-007147,2026-02-06T14:24:10+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.96,g,NORMAL
RD-20260206-007574,2026-02-06T14:24:10+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260206-000316,2026-02-06T14:24:20+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-000743,2026-02-06T14:24:20+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.7,dBm,NORMAL
RD-20260206-001170,2026-02-06T14:24:20+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.9,dBm,NORMAL
RD-20260206-001597,2026-02-06T14:24:20+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002024,2026-02-06T14:24:20+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002451,2026-02-06T14:24:20+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-002878,2026-02-06T14:24:20+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-003305,2026-02-06T14:24:20+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-003732,2026-02-06T14:24:20+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-004159,2026-02-06T14:24:20+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260206-004586,2026-02-06T14:24:20+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-005013,2026-02-06T14:24:20+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.6,°C,NORMAL
RD-20260206-005440,2026-02-06T14:24:20+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.6,°C,NORMAL
RD-20260206-005867,2026-02-06T14:24:20+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.3,°C,NORMAL
RD-20260206-006294,2026-02-06T14:24:20+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,43.5,%,NORMAL
RD-20260206-006721,2026-02-06T14:24:20+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,37.0,%,NORMAL
RD-20260206-007148,2026-02-06T14:24:20+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.96,g,NORMAL
RD-20260206-007575,2026-02-06T14:24:20+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260206-000317,2026-02-06T14:24:30+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-000744,2026-02-06T14:24:30+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.3,dBm,NORMAL
RD-20260206-001171,2026-02-06T14:24:30+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.9,dBm,NORMAL
RD-20260206-001598,2026-02-06T14:24:30+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002025,2026-02-06T14:24:30+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002452,2026-02-06T14:24:30+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-002879,2026-02-06T14:24:30+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-003306,2026-02-06T14:24:30+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-003733,2026-02-06T14:24:30+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-004160,2026-02-06T14:24:30+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-004587,2026-02-06T14:24:30+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-005014,2026-02-06T14:24:30+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.7,°C,NORMAL
RD-20260206-005441,2026-02-06T14:24:30+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.4,°C,NORMAL
RD-20260206-005868,2026-02-06T14:24:30+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.9,°C,NORMAL
RD-20260206-006295,2026-02-06T14:24:30+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,46.9,%,NORMAL
RD-20260206-006722,2026-02-06T14:24:30+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,36.4,%,NORMAL
RD-20260206-007149,2026-02-06T14:24:30+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.95,g,NORMAL
RD-20260206-007576,2026-02-06T14:24:30+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.14,g,NORMAL
RD-20260206-000318,2026-02-06T14:24:40+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-000745,2026-02-06T14:24:40+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.7,dBm,NORMAL
RD-20260206-001172,2026-02-06T14:24:40+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.8,dBm,NORMAL
RD-20260206-001599,2026-02-06T14:24:40+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002026,2026-02-06T14:24:40+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002453,2026-02-06T14:24:40+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-002880,2026-02-06T14:24:40+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-003307,2026-02-06T14:24:40+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-003734,2026-02-06T14:24:40+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.5,dBm,NORMAL
RD-20260206-004161,2026-02-06T14:24:40+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-004588,2026-02-06T14:24:40+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-005015,2026-02-06T14:24:40+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.3,°C,NORMAL
RD-20260206-005442,2026-02-06T14:24:40+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.1,°C,NORMAL
RD-20260206-005869,2026-02-06T14:24:40+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.1,°C,NORMAL
RD-20260206-006296,2026-02-06T14:24:40+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,44.2,%,NORMAL
RD-20260206-006723,2026-02-06T14:24:40+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,39.2,%,NORMAL
RD-20260206-007150,2026-02-06T14:24:40+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.92,g,NORMAL
RD-20260206-007577,2026-02-06T14:24:40+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260206-000319,2026-02-06T14:24:50+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260206-000746,2026-02-06T14:24:50+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.1,dBm,NORMAL
RD-20260206-001173,2026-02-06T14:24:50+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.9,dBm,NORMAL
RD-20260206-001600,2026-02-06T14:24:50+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002027,2026-02-06T14:24:50+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002454,2026-02-06T14:24:50+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-002881,2026-02-06T14:24:50+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-003308,2026-02-06T14:24:50+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-003735,2026-02-06T14:24:50+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.6,dBm,NORMAL
RD-20260206-004162,2026-02-06T14:24:50+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-004589,2026-02-06T14:24:50+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-005016,2026-02-06T14:24:50+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.2,°C,NORMAL
RD-20260206-005443,2026-02-06T14:24:50+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.6,°C,NORMAL
RD-20260206-005870,2026-02-06T14:24:50+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.1,°C,NORMAL
RD-20260206-006297,2026-02-06T14:24:50+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,40.0,%,NORMAL
RD-20260206-006724,2026-02-06T14:24:50+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,40.7,%,NORMAL
RD-20260206-007151,2026-02-06T14:24:50+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.92,g,NORMAL
RD-20260206-007578,2026-02-06T14:24:50+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.15,g,NORMAL
RD-20260206-000320,2026-02-06T14:25:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.6,dBm,NORMAL
RD-20260206-000747,2026-02-06T14:25:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.5,dBm,NORMAL
RD-20260206-001174,2026-02-06T14:25:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.7,dBm,NORMAL
RD-20260206-001601,2026-02-06T14:25:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002028,2026-02-06T14:25:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002455,2026-02-06T14:25:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.6,dBm,NORMAL
RD-20260206-002882,2026-02-06T14:25:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-003309,2026-02-06T14:25:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-003736,2026-02-06T14:25:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-004163,2026-02-06T14:25:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-004590,2026-02-06T14:25:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.4,dBm,NORMAL
RD-20260206-005017,2026-02-06T14:25:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.9,°C,NORMAL
RD-20260206-005444,2026-02-06T14:25:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.7,°C,NORMAL
RD-20260206-005871,2026-02-06T14:25:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.1,°C,NORMAL
RD-20260206-006298,2026-02-06T14:25:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,42.3,%,NORMAL
RD-20260206-006725,2026-02-06T14:25:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,43.3,%,NORMAL
RD-20260206-007152,2026-02-06T14:25:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.95,g,NORMAL
RD-20260206-007579,2026-02-06T14:25:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.10,g,NORMAL
RD-20260206-000321,2026-02-06T14:25:10+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.7,dBm,NORMAL
RD-20260206-000748,2026-02-06T14:25:10+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.8,dBm,NORMAL
RD-20260206-001175,2026-02-06T14:25:10+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.6,dBm,NORMAL
RD-20260206-001602,2026-02-06T14:25:10+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002029,2026-02-06T14:25:10+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002456,2026-02-06T14:25:10+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.7,dBm,NORMAL
RD-20260206-002883,2026-02-06T14:25:10+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260206-003310,2026-02-06T14:25:10+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-003737,2026-02-06T14:25:10+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-004164,2026-02-06T14:25:10+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-004591,2026-02-06T14:25:10+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260206-005018,2026-02-06T14:25:10+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.3,°C,NORMAL
RD-20260206-005445,2026-02-06T14:25:10+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.9,°C,NORMAL
RD-20260206-005872,2026-02-06T14:25:10+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.4,°C,NORMAL
RD-20260206-006299,2026-02-06T14:25:10+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,43.2,%,NORMAL
RD-20260206-006726,2026-02-06T14:25:10+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,41.1,%,NORMAL
RD-20260206-007153,2026-02-06T14:25:10+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.94,g,NORMAL
RD-20260206-007580,2026-02-06T14:25:10+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260206-000322,2026-02-06T14:25:20+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-000749,2026-02-06T14:25:20+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.8,dBm,NORMAL
RD-20260206-001176,2026-02-06T14:25:20+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.9,dBm,NORMAL
RD-20260206-001603,2026-02-06T14:25:20+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002030,2026-02-06T14:25:20+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002457,2026-02-06T14:25:20+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260206-002884,2026-02-06T14:25:20+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-003311,2026-02-06T14:25:20+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-003738,2026-02-06T14:25:20+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260206-004165,2026-02-06T14:25:20+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260206-004592,2026-02-06T14:25:20+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-005019,2026-02-06T14:25:20+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.9,°C,NORMAL
RD-20260206-005446,2026-02-06T14:25:20+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.7,°C,NORMAL
