LinkId,Timestamp,UtilizationPct,OpticalPowerDbm,BitErrorRate,LatencyMs
LINK-BNE-AGG-CENTRAL-01,2026-02-05T15:25:00.000Z,30.1,-3.5,3e-13,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T15:30:00.000Z,28.5,-2.6,6.358e-12,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-05T15:35:00.000Z,30.9,-3.4,4.793e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T15:40:00.000Z,35.4,-3.2,1.197e-12,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T15:45:00.000Z,35.9,-2.7,5.143e-12,3.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T15:50:00.000Z,30.1,-2.6,9.417e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T15:55:00.000Z,29.7,-2.9,3.74e-12,1.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T16:00:00.000Z,30.0,-2.9,7.408e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-05T16:05:00.000Z,27.9,-2.8,1.54e-13,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T16:10:00.000Z,35.1,-2.7,4.799e-12,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T16:15:00.000Z,35.9,-2.7,5.593e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T16:20:00.000Z,30.3,-3.4,2.251e-12,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-05T16:25:00.000Z,34.5,-2.6,2.963e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T16:30:00.000Z,33.8,-3.2,6.525e-12,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T16:35:00.000Z,33.8,-3.4,2.166e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T16:40:00.000Z,27.2,-3.4,8.255e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T16:45:00.000Z,28.4,-3.2,8.588e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T16:50:00.000Z,28.7,-3.2,8.36e-13,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T16:55:00.000Z,34.8,-3.0,5.42e-13,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:00:00.000Z,35.6,-2.7,2.025e-12,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:05:00.000Z,30.9,-3.5,9.66e-13,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:10:00.000Z,29.2,-2.7,2.206e-12,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:15:00.000Z,32.8,-3.4,7.526e-12,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:20:00.000Z,32.7,-2.7,8.249e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:25:00.000Z,31.5,-3.2,4.213e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:30:00.000Z,29.3,-2.5,5.74e-13,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:35:00.000Z,29.2,-2.6,6.667e-12,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:40:00.000Z,34.0,-3.0,8.22e-13,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:45:00.000Z,33.6,-2.5,2.37e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:50:00.000Z,35.7,-3.4,1.528e-12,2.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T17:55:00.000Z,32.4,-3.5,7.494e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:00:00.000Z,29.8,-3.4,5.698e-12,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:05:00.000Z,29.5,-3.3,9.348e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:10:00.000Z,27.7,-2.7,8.348e-12,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:15:00.000Z,34.0,-3.1,8.6e-12,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:20:00.000Z,31.0,-2.9,8.677e-12,1.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:25:00.000Z,28.6,-3.4,6.389e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:30:00.000Z,28.9,-2.8,7.557e-12,2.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:35:00.000Z,33.7,-2.9,6.963e-12,1.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:40:00.000Z,30.7,-3.3,1.85e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:45:00.000Z,29.8,-3.2,5.466e-12,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:50:00.000Z,35.8,-2.9,2.558e-12,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-05T18:55:00.000Z,28.7,-3.4,2.661e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:00:00.000Z,32.9,-3.0,2.266e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:05:00.000Z,31.5,-3.1,7.64e-13,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:10:00.000Z,31.2,-3.4,7.363e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:15:00.000Z,35.0,-3.3,1.107e-12,2.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:20:00.000Z,35.1,-3.2,6.073e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:25:00.000Z,29.0,-3.4,3.6e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:30:00.000Z,29.4,-2.9,4.647e-12,2.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:35:00.000Z,29.0,-3.0,3.28e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:40:00.000Z,36.4,-3.0,1.009e-12,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:45:00.000Z,33.6,-3.2,2.4e-13,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:50:00.000Z,33.7,-3.5,3.135e-12,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-05T19:55:00.000Z,35.4,-3.2,5.402e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T20:00:00.000Z,30.4,-2.9,1.859e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T20:05:00.000Z,36.5,-3.2,9.762e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T20:10:00.000Z,31.9,-2.5,4.888e-12,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-05T20:15:00.000Z,34.2,-2.6,9.154e-12,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T20:20:00.000Z,33.3,-2.6,3.9e-13,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T20:25:00.000Z,35.0,-3.2,1.114e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T20:30:00.000Z,28.4,-3.0,5.11e-12,1.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T20:35:00.000Z,34.2,-2.6,7.098e-12,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T20:40:00.000Z,31.9,-2.9,9.3e-12,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T20:45:00.000Z,33.2,-2.9,8.395e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T20:50:00.000Z,29.0,-2.8,8.196e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T20:55:00.000Z,30.7,-3.4,9.751e-12,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T21:00:00.000Z,33.5,-3.5,2.518e-12,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T21:05:00.000Z,34.2,-2.8,2.318e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T21:10:00.000Z,29.5,-3.2,1.125e-12,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T21:15:00.000Z,32.6,-3.0,1.439e-12,1.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T21:20:00.000Z,31.7,-3.2,2.398e-12,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T21:25:00.000Z,36.5,-3.4,2.639e-12,2.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T21:30:00.000Z,28.4,-3.5,9.803e-12,1.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T21:35:00.000Z,28.1,-2.8,8.4e-14,2.2
LINK-BNE-AGG-CENTRAL-01,2026-02-05T21:40:00.000Z,27.7,-2.9,1.35e-13,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T21:45:00.000Z,36.7,-3.0,7.929e-12,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-05T21:50:00.000Z,35.5,-2.6,2.531e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T21:55:00.000Z,34.4,-3.2,9.391e-12,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T22:00:00.000Z,30.0,-3.2,7.53e-12,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T22:05:00.000Z,36.7,-2.6,2.2e-13,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T22:10:00.000Z,36.0,-2.9,5.287e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T22:15:00.000Z,28.0,-3.1,2.338e-12,1.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T22:20:00.000Z,27.9,-2.6,6.844e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-05T22:25:00.000Z,34.7,-3.0,7.915e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-05T22:30:00.000Z,36.1,-3.4,3.815e-12,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T22:35:00.000Z,29.9,-3.0,4.354e-12,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T22:40:00.000Z,31.1,-2.7,6.321e-12,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T22:45:00.000Z,35.3,-3.1,5.35e-13,2.9
LINK-BNE-AGG-CENTRAL-01,2026-02-05T22:50:00.000Z,28.7,-3.0,7.646e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T22:55:00.000Z,31.8,-3.2,2.623e-12,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T23:00:00.000Z,28.4,-2.5,2.932e-12,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-05T23:05:00.000Z,30.5,-3.0,6.175e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T23:10:00.000Z,32.6,-3.4,2.364e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T23:15:00.000Z,28.2,-3.0,5.049e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-05T23:20:00.000Z,34.2,-2.8,8.179e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-05T23:25:00.000Z,34.9,-3.2,6.597e-12,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-05T23:30:00.000Z,28.8,-3.3,6.361e-12,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-05T23:35:00.000Z,36.0,-3.5,5.736e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-05T23:40:00.000Z,32.0,-3.4,8.676e-12,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-05T23:45:00.000Z,34.8,-2.6,6.69e-13,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-05T23:50:00.000Z,35.7,-3.2,3.92e-13,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-05T23:55:00.000Z,27.7,-3.2,4.097e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T00:00:00.000Z,30.5,-3.1,7.966e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T00:05:00.000Z,27.6,-2.6,3.223e-12,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T00:10:00.000Z,35.2,-2.8,1.918e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T00:15:00.000Z,28.2,-3.2,8.549e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T00:20:00.000Z,31.6,-3.0,1.116e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T00:25:00.000Z,34.5,-2.6,5.65e-12,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T00:30:00.000Z,33.6,-2.6,8.83e-12,2.2
LINK-BNE-AGG-CENTRAL-01,2026-02-06T00:35:00.000Z,31.3,-3.1,5.329e-12,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T00:40:00.000Z,28.1,-3.2,5.938e-12,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-06T00:45:00.000Z,35.4,-3.3,9.794e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T00:50:00.000Z,33.6,-3.2,4.121e-12,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T00:55:00.000Z,32.8,-2.7,1.51e-12,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T01:00:00.000Z,31.9,-2.6,9.831e-12,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-06T01:05:00.000Z,33.9,-3.3,2.892e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T01:10:00.000Z,30.7,-2.6,4.96e-12,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T01:15:00.000Z,29.9,-3.3,4.995e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T01:20:00.000Z,27.6,-2.5,5.309e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T01:25:00.000Z,29.6,-2.7,8.851e-12,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T01:30:00.000Z,30.9,-3.4,6.72e-13,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T01:35:00.000Z,30.6,-3.2,9.974e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T01:40:00.000Z,29.6,-3.2,2.009e-12,1.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T01:45:00.000Z,29.3,-2.6,1.003e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-06T01:50:00.000Z,29.5,-3.5,9.117e-12,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-06T01:55:00.000Z,31.6,-3.2,4.8e-14,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T02:00:00.000Z,35.4,-2.9,2.673e-12,2.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T02:05:00.000Z,33.9,-2.8,2.804e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T02:10:00.000Z,33.0,-3.3,2.198e-12,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T02:15:00.000Z,35.7,-2.6,1.647e-12,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-06T02:20:00.000Z,30.2,-3.4,8.029e-12,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T02:25:00.000Z,31.1,-2.7,9.548e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T02:30:00.000Z,35.3,-2.6,9.299e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T02:35:00.000Z,27.6,-3.3,6.62e-13,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-06T02:40:00.000Z,30.9,-3.3,7.922e-12,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-06T02:45:00.000Z,34.4,-3.0,7.698e-12,1.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T02:50:00.000Z,30.5,-3.2,6.79e-13,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T02:55:00.000Z,31.8,-3.3,7.683e-12,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T03:00:00.000Z,35.9,-2.5,4.43e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T03:05:00.000Z,32.9,-2.6,5.986e-12,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T03:10:00.000Z,28.4,-3.1,7.923e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T03:15:00.000Z,32.8,-2.8,5.1e-13,1.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T03:20:00.000Z,27.4,-2.5,5.899e-12,2.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T03:25:00.000Z,28.7,-2.8,6.399e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T03:30:00.000Z,32.6,-2.6,4.744e-12,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-06T03:35:00.000Z,29.0,-2.9,8.639e-12,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T03:40:00.000Z,28.9,-3.4,9.495e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T03:45:00.000Z,34.5,-2.8,1.428e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T03:50:00.000Z,35.6,-3.0,4.383e-12,1.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T03:55:00.000Z,33.7,-2.6,3.539e-12,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T04:00:00.000Z,35.1,-2.9,2.13e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T04:05:00.000Z,36.0,-3.0,8.058e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-06T04:10:00.000Z,33.2,-3.1,6.767e-12,1.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T04:15:00.000Z,33.7,-2.6,1.645e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T04:20:00.000Z,33.5,-2.7,9.337e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T04:25:00.000Z,30.9,-3.1,1.55e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T04:30:00.000Z,36.7,-2.6,5.451e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T04:35:00.000Z,35.8,-2.9,5.401e-12,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T04:40:00.000Z,29.3,-2.7,4.275e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T04:45:00.000Z,31.5,-3.1,6.239e-12,1.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T04:50:00.000Z,35.6,-3.4,2.394e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-06T04:55:00.000Z,34.9,-3.0,3.684e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:00:00.000Z,33.5,-3.2,7.096e-12,2.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:05:00.000Z,29.3,-3.0,5.18e-13,1.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:10:00.000Z,30.2,-3.4,5.445e-12,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:15:00.000Z,35.1,-2.6,4.697e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:20:00.000Z,32.0,-2.6,9.2e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:25:00.000Z,34.3,-3.0,4.026e-12,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:30:00.000Z,28.7,-3.1,6.96e-13,1.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:35:00.000Z,27.4,-3.3,6.412e-12,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:40:00.000Z,36.2,-3.5,1.717e-12,2.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:45:00.000Z,33.8,-3.2,3.885e-12,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:50:00.000Z,34.0,-3.2,4.735e-12,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T05:55:00.000Z,32.6,-3.1,9.928e-12,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:00:00.000Z,30.5,-3.0,5.34e-13,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:05:00.000Z,32.4,-3.0,1.979e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:10:00.000Z,29.0,-2.5,7.303e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:15:00.000Z,33.2,-2.8,1.881e-12,1.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:20:00.000Z,33.0,-3.0,7.664e-12,2.2
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:25:00.000Z,30.7,-3.1,8.819e-12,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:30:00.000Z,29.1,-3.2,5.533e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:35:00.000Z,27.6,-2.8,8.897e-12,1.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:40:00.000Z,34.2,-2.6,3.007e-12,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:45:00.000Z,34.5,-3.4,2.686e-12,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:50:00.000Z,33.9,-2.7,5.876e-12,1.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T06:55:00.000Z,34.2,-2.7,9.023e-12,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:00:00.000Z,33.0,-2.6,7.02e-12,1.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:05:00.000Z,27.4,-3.3,7.151e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:10:00.000Z,27.5,-2.6,9.177e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:15:00.000Z,31.7,-3.1,6.689e-12,1.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:20:00.000Z,28.6,-3.5,9.196e-12,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:25:00.000Z,31.3,-2.7,2.18e-12,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:30:00.000Z,29.5,-3.2,1.419e-12,2.2
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:35:00.000Z,28.0,-2.5,9.718e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:40:00.000Z,31.0,-2.9,1.095e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:45:00.000Z,35.9,-3.3,2.586e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:50:00.000Z,35.2,-2.9,1.068e-12,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T07:55:00.000Z,32.7,-3.1,2.617e-12,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T08:00:00.000Z,33.9,-3.4,7.766e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T08:05:00.000Z,34.2,-2.9,4.224e-12,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T08:10:00.000Z,36.4,-3.5,5.998e-12,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T08:15:00.000Z,31.1,-3.0,6.163e-12,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-06T08:20:00.000Z,33.8,-3.0,6.03e-13,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T08:25:00.000Z,34.3,-2.8,1.002e-12,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T08:30:00.000Z,35.6,-3.1,3.001e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T08:35:00.000Z,32.1,-2.6,9.412e-12,2.2
LINK-BNE-AGG-CENTRAL-01,2026-02-06T08:40:00.000Z,29.9,-3.5,6.593e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T08:45:00.000Z,27.2,-2.9,7.294e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T08:50:00.000Z,32.5,-3.4,7.884e-12,1.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T08:55:00.000Z,27.6,-3.2,5.98e-13,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-06T09:00:00.000Z,28.0,-2.8,2.547e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T09:05:00.000Z,33.1,-2.6,3.856e-12,2.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T09:10:00.000Z,32.3,-3.0,5.394e-12,1.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T09:15:00.000Z,33.0,-3.4,8.024e-12,2.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T09:20:00.000Z,31.8,-2.7,3.37e-12,2.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T09:25:00.000Z,32.4,-3.0,7.68e-13,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T09:30:00.000Z,33.9,-2.9,2.131e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T09:35:00.000Z,36.6,-2.5,5.779e-12,2.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T09:40:00.000Z,27.5,-2.9,9.022e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T09:45:00.000Z,34.9,-3.3,9.431e-12,1.0
LINK-BNE-AGG-CENTRAL-01,2026-02-06T09:50:00.000Z,27.3,-2.6,2.569e-12,2.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T09:55:00.000Z,28.9,-2.8,9.01e-12,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T10:00:00.000Z,34.3,-2.9,6.108e-12,1.6
LINK-BNE-AGG-CENTRAL-01,2026-02-06T10:05:00.000Z,30.0,-2.7,8.226e-12,2.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T10:10:00.000Z,36.4,-2.7,9.318e-12,1.1
LINK-BNE-AGG-CENTRAL-01,2026-02-06T10:15:00.000Z,36.7,-2.6,5.52e-12,1.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T10:20:00.000Z,32.5,-3.3,9.081e-12,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T10:25:00.000Z,29.2,-2.9,5.244e-12,2.2
LINK-BNE-AGG-CENTRAL-01,2026-02-06T10:30:00.000Z,30.0,-3.3,9.42e-13,2.8
LINK-BNE-AGG-CENTRAL-01,2026-02-06T10:35:00.000Z,31.4,-3.2,4.692e-12,2.7
LINK-BNE-AGG-CENTRAL-01,2026-02-06T10:40:00.000Z,31.9,-3.3,3.174e-12,2.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T10:45:00.000Z,29.5,-3.2,4.203e-12,1.9
LINK-BNE-AGG-CENTRAL-01,2026-02-06T10:50:00.000Z,28.9,-3.4,2.805e-12,1.3
LINK-BNE-AGG-CENTRAL-01,2026-02-06T10:55:00.000Z,34.3,-3.0,9.555e-12,1.5
LINK-BNE-AGG-CENTRAL-01,2026-02-06T11:00:00.000Z,31.7,-2.8,3.991e-12,1.2
LINK-BNE-AGG-CENTRAL-01,2026-02-06T11:05:00.000Z,29.7,-3.3,6.37e-12,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T11:10:00.000Z,27.4,-2.7,9.1e-12,2.0
LINK-BNE-AGG-CENTRAL-01,2026-02-06T11:15:00.000Z,29.7,-2.6,1.569e-12,1.4
LINK-BNE-AGG-CENTRAL-01,2026-02-06T11:20:00.000Z,27.6,-2.9,9.053e-12,2.6
